Price,Size,Side
27745.5,0.00037,sell
27745.5,2.75509,sell
27745.5,0.02872,sell
27745.4,0.00153,sell
27745.4,9.667e-05,sell
27745.4,0.00039,sell
27745.3,0.00039,sell
27745.2,0.00038,sell
27745.2,0.722656,sell
27745.2,0.0005,sell
27745.1,0.00048,sell
27745.1,0.00081,sell
27745.1,0.362013,sell
27745.1,0.00054,sell
27745,0.00044,sell
27745,0.00046,sell
27745,2.129,sell
27745,9.999e-05,sell
27745,1.27744,sell
27744.9,0.00146,sell
27744.9,0.00037,sell
27744.9,0.00039613,sell
27744.9,0.00234,sell
27744.8,0.0002897,sell
27744.8,0.00252,sell
27744.7,0.25,sell
27744.7,0.00139,sell
27744.7,0.00226,sell
27744.6,0.628814,sell
27744.6,0.00037,sell
27744.5,0.04114,sell
27744.5,0.02727,sell
27744.5,0.00010224,sell
27744.5,0.09215,sell
27744.4,0.00057,sell
27744.3,0.0057,sell
27744.3,0.00129,sell
27744.3,0.00244325,sell
27744.3,0.00187,sell
27744.2,0.00043,sell
27744.2,0.751419,sell
27744.1,0.00077,sell
27744.1,3.86e-05,sell
27744,0.0014,sell
27744,0.360549,sell
27744,0.01012,sell
27743.9,0.00523,sell
27743.9,0.00194,sell
27743.8,0.04185,sell
27743.8,0.00147,sell
27743.7,0.00414,sell
27743.7,0.00045,sell
27743.7,0.00239,sell
27743.6,0.00010226,sell
27743.6,0.00117,sell
27743.3,0.195499,sell
27743.1,0.03607,sell
27743,0.00044,sell
27742.8,0.25,sell
27742.7,0.2,sell
27742.7,0.12009,sell
27742.7,1.24,sell
27742.6,0.744,sell
27742.5,0.00855,sell
27742.4,0.03,sell
27742.3,0.19522,sell
27742.2,0.117132,sell
27741.7,0.00338,sell
27741.6,0.00756,sell
27741.6,0.1,sell
27741.3,0.02253,sell
27741.3,0.01687,sell
27741.1,0.07529,sell
27741.1,0.19496,sell
27741,0.360534,sell
27741,0.001,sell
27740.8,0.06763,sell
27740.5,0.00044,sell
27740.3,0.001,sell
27740.2,0.22624,sell
27740.2,0.00018025,sell
27740.2,0.2,sell
27740,9.772e-05,sell
27740,0.022,sell
27740,0.07571,sell
27739.9,0.00361,sell
27739.8,0.00361,sell
27739.8,0.29171,sell
27739.7,0.724325,sell
27739.7,0.364249,sell
27739.6,0.434595,sell
27739.5,0.00124,sell
27739.5,1.29859,sell
27739.4,0.00037,sell
27739.3,0.18036,sell
27739.1,0.971,sell
27739.1,0.19497,sell
27739,0.00085,sell
27739,5,sell
27739,0.09412,sell
27739,0.00361,sell
27738.9,1.29882,sell
27738.9,0.09215,sell
27738.9,0.60007,sell
27738.8,0.00361,sell
27738.8,0.17,sell
27738.7,1.93104,sell
27738.7,0.48,sell
27738.5,3,sell
27738.5,0.03765,sell
27738.4,0.01577,sell
27738.3,0.00075,sell
27738,0.00044,sell
27738,0.566037,sell
27737.9,0.02523,sell
27737.9,0.00845,sell
27737.8,0.19497,sell
27737.7,0.27051,sell
27737.7,0.02,sell
27737.7,0.00112,sell
27737.6,0.4689,sell
27737.6,0.01778,sell
27737.6,0.2,sell
27737.5,0.281,sell
27737.5,0.339622,sell
27737.5,0.28142,sell
27737.4,0.27773,sell
27737.3,0.1,sell
27737.3,0.16669,sell
27737.2,0.019,sell
27737.1,0.00644,sell
27737,0.03858,sell
27737,0.45089,sell
27737,1.29882,sell
27736.9,0.00183,sell
27736.9,0.00053221,sell
27736.8,0.1,sell
27736.7,0.16,sell
27736.7,0.05953,sell
27736.5,0.00188,sell
27736.5,0.19497,sell
27736.4,0.128211,sell
27736.3,0.94768,sell
27736.3,0.00075,sell
27736.2,0.472786,sell
27736.2,0.568608,sell
27736.2,0.00368,sell
27735.8,0.240405,sell
27735.7,0.110741,sell
27735.6,0.1,sell
27735.6,0.00044,sell
27735.6,0.072147,sell
27735.6,0.043296,sell
27735.3,0.01,sell
27735.3,0.16,sell
27735.2,0.00188,sell
27735,0.2,sell
27735,0.844484,sell
27735,0.00361,sell
27734.9,0.50669,sell
27734.8,0.03608,sell
27734.8,0.00721,sell
27734.7,0.00037,sell
27734.6,0.16647,sell
27734.5,0.00915,sell
27734.3,0.20408,sell
27734.3,0.00075,sell
27734,0.4689,sell
27733.8,0.036194,sell
27733.8,0.00361,sell
27733.8,0.00361,sell
27733.8,0.145,sell
27733.8,0.00188,sell
27733.8,0.18035,sell
27733.6,1.04,sell
27733.6,2.162e-05,sell
27733.4,0.4713,sell
27733.4,0.62878,sell
27733.3,0.00198,sell
27733.3,0.19491,sell
27733.3,0.0004,sell
27733.2,0.07235,sell
27733.2,0.09641,sell
27733.1,0.00044,sell
27733,0.450405,sell
27733,0.00388,sell
27733,0.00062,sell
27732.9,0.108217,sell
27732.8,0.0703138,sell
27732.8,0.001,sell
27732.7,0.126314,sell
27732.6,1.83376,sell
27732.5,0.281,sell
27732.5,0.357403,sell
27732.5,0.0078,sell
27732.4,0.2,sell
27732.4,0.36058,sell
27732.4,0.00188,sell
27732.4,0.157672,sell
27732.3,0.00482,sell
27732.3,1.10025,sell
27732.3,0.00075,sell
27732.2,0.21641,sell
27732.1,0.00896,sell
27732.1,0.02946,sell
27732,0.389646,sell
27731.8,0.19491,sell
27731.8,0.01,sell
27731.7,0.21636,sell
27731.6,0.10653,sell
27731.6,0.003017,sell
27731.5,0.971,sell
27731.5,0.009181,sell
27731.4,3.52,sell
27731.4,0.43281,sell
27731.3,0.360704,sell
27731.2,0.7,sell
27731.1,0.342,sell
27731.1,0.187574,sell
27731,0.00188,sell
27731,2.11208,sell
27730.8,0.00361,sell
27730.6,0.00044,sell
27730.5,0.721285,sell
27730.5,0.43278,sell
27730.5,0.257,sell
27730.5,0.00361,sell
27730.4,0.00338,sell
27730.4,0.19423,sell
27730.4,0.0018,sell
27730.3,0.009197,sell
27730.3,0.04,sell
27730.3,0.360534,sell
27730.3,0.00075,sell
27730.2,0.061305,sell
27730.2,0.13706,sell
27730.1,2.70562,sell
27730,0.036073,sell
27730,0.1,sell
27730,2.73456,sell
27730,0.27862,sell
27730,0.00037,sell
27729.8,0.2,sell
27729.8,0.16721,sell
27729.8,0.037599,sell
27729.8,0.1,sell
27729.6,0.00188,sell
27729.5,0.2,sell
27729.5,0.005,sell
27729.4,0.18034,sell
27729.4,0.08,sell
27729.4,0.0107681,sell
27729.2,0.021025,sell
27728.9,0.183569,sell
27728.7,0.013,sell
27728.6,0.01,sell
27728.6,0.2,sell
27728.4,0.90127,sell
27728.3,0.82893,sell
27728.3,0.56267,sell
27728.3,0.14096,sell
27728.3,0.00075,sell
27728.3,0.00188,sell
27728.2,0.163,sell
27728.2,0.275063,sell
27728.2,0.497362,sell
27728.2,0.00044,sell
27728.1,0.001,sell
27728.1,0.09018,sell
27728,0.09018,sell
27727.9,0.09675,sell
27727.8,0.90141,sell
27727.8,0.54287,sell
27727.8,0.599412,sell
27727.7,0.78632,sell
27727.7,0.2,sell
27727.6,0.2765,sell
27727.5,0.090182,sell
27727.5,0.03012,sell
27727.3,0.018242,sell
27727.3,0.2,sell
27727.1,0.01156,sell
27727,0.82893,sell
27726.9,0.497364,sell
27726.9,0.001,sell
27726.9,0.00188,sell
27726.8,0.8598,sell
27726.8,0.014428,sell
27726.8,0.02148,sell
27726.7,0.2,sell
27726.5,0.1,sell
27726.4,0.03607,sell
27726.4,0.51594,sell
27726.3,0.00075,sell
27726.3,0.01808,sell
27726.2,0.00654,sell
27726,0.001,sell
27726,0.0182074,sell
27726,0.3,sell
27725.8,0.79827,sell
27725.8,0.010768,sell
27725.8,0.53311,sell
27725.7,0.31988,sell
27725.7,0.00044,sell
27725.5,0.00188,sell
27725.5,0.26402,sell
27725.4,0.182412,sell
27725.4,0.0036,sell
27725.3,0.00226,sell
27725.3,0.16007,sell
27725.1,0.28857,sell
27725,0.002,sell
27725,0.09017,sell
27724.8,0.1,sell
27724.8,0.2,sell
27724.7,0.2,sell
27724.4,1.2,sell
27724.4,0.72002,sell
27724.3,0.00075,sell
27724.2,0.00039,sell
27724.2,0.02174,sell
27724.1,0.00188,sell
27724.1,0.12099,sell
27724,0.00719,sell
27724,0.0068,sell
27724,0.0018,sell
27724,0.882549,buy
27724,0.049357,sell
27723.9,0.01673,sell
27723.9,0.2,sell
27723.9,0.00072,sell
27723.8,0.00065,sell
27723.7,0.00044,sell
27723.6,0.00578,sell
27723.5,0.00072,sell
27723.5,0.01147,sell
27723.5,0.00065,sell
27723.4,0.474068,sell
27723.4,0.284448,sell
27723.4,0.056,sell
27723.4,0.00044,sell
27723.3,0.05805,buy
27723.2,0.00044,sell
27723.2,0.017991,sell
27723.2,0.09675,buy
27723.2,0.00072,sell
27723.2,0.00076,sell
27723.1,0.00065,sell
27723,0.00044,sell
27723,0.002,sell
27723,0.0036,sell
27723,0.2,sell
27722.9,0.00931,sell
27722.8,0.00072,sell
27722.8,0.00065,sell
27722.8,0.103843,sell
27722.8,0.00662,sell
27722.7,0.00188,sell
27722.7,0.36063,sell
27722.7,0.00044,sell
27722.7,0.0103819,buy
27722.6,0.00721,sell
27722.6,0.09015,sell
27722.5,0.00072,sell
27722.5,0.00065,sell
27722.4,0.00044,sell
27722.3,0.4,buy
27722.3,0.00075,sell
27722.2,0.30408,sell
27722.2,0.19165,sell
27722.2,0.21638,sell
27722.2,0.830323,buy
27722.2,0.29242,sell
27722.1,0.00072,sell
27722.1,0.31849,sell
27722.1,0.06,buy
27722.1,0.2,sell
27722.1,0.17515,sell
27722.1,0.03606,sell
27722,0.31992,sell
27722,5.32391,sell
27722,7.8055,buy
27721.9,0.227312,sell
27721.8,0.656429,sell
27721.8,2.49172,buy
27721.8,0.4,buy
27721.7,0.00044,buy
27721.7,0.4,buy
27721.6,0.03606,buy
27721.6,0.717204,buy
27721.5,0.04376,buy
27721.5,0.43659,buy
27721.4,0.00137,buy
27721.4,0.540762,buy
27721.4,0.00044,buy
27721.3,0.90127,buy
27721.2,0.109719,buy
27721.2,0.182864,buy
27721.1,0.00065,buy
27721.1,0.00072,buy
27721,0.00044,buy
27720.9,0.64168,buy
27720.9,0.03619,buy
27720.8,0.00065,buy
27720.7,0.00072,buy
27720.7,0.00044,buy
27720.7,0.0691,buy
27720.6,0.00037,buy
27720.5,0.165353,buy
27720.4,0.00065,buy
27720.4,0.19423,buy
27720.4,0.00044,buy
27720.4,0.00072,buy
27720.1,0.06069,buy
27720.1,0.02,buy
27720.1,0.09016,buy
27720.1,0.101,buy
27720.1,0.00065,buy
27720.1,0.00044,buy
27720,0.01463,buy
27720,0.36,buy
27720,0.00188,buy
27719.9,0.6,buy
27719.8,0.00669,buy
27719.7,0.00109,buy
27719.7,0.00072,buy
27719.7,0.063,buy
27719.5,0.003437,buy
27719.5,0.006875,buy
27719.4,0.00044,buy
27719.4,0.00065,buy
27719.3,0.00072,buy
27719.3,0.020573,buy
27719.2,0.19446,buy
27719.1,0.21644,buy
27719.1,0.36068,buy
27719,0.00065,buy
27719,0.320842,buy
27719,0.00072,buy
27718.9,0.16,buy
27718.9,0.325977,buy
27718.7,0.00065,buy
27718.7,0.057,buy
27718.6,0.00072,buy
27718.6,0.00188,buy
27718.4,0.288667,buy
27718.4,1.72919,buy
27718.4,0.350436,buy
27718.4,0.00065,buy
27718.3,0.35,buy
27718.3,0.018039,buy
27718.3,0.00044,buy
27718.3,0.35,buy
27718.3,0.00072,buy
27718.3,0.00075,buy
27718.2,0.01758,buy
27718.2,0.0184241,buy
27718.1,0.540847,buy
27718.1,0.35,buy
27718.1,0.82893,buy
27718,0.00065,buy
27718,0.02,buy
27718,0.901412,buy
27717.9,0.00072,buy
27717.9,0.19446,buy
27717.7,3.664e-05,buy
27717.7,0.16098,buy
27717.7,0.00065,buy
27717.6,0.4325,buy
27717.6,0.16677,buy
27717.6,0.15,buy
27717.6,0.00072,buy
27717.6,0.03,buy
27717.5,0.02,buy
27717.4,0.0184,buy
27717.3,0.00065,buy
27717.3,0.4,buy
27717.2,0.00072,buy
27717.2,0.00278,buy
27717.2,1.08255,buy
27717.2,3.23718,buy
27717.2,0.17626,buy
27717.2,0.00798,buy
27717.1,0.497363,buy
27717.1,1.80254,buy
27717.1,0.00128,buy
27717.1,0.00044,buy
27717,0.00065,buy
27717,0.64,buy
27717,0.002,buy
27716.9,4.96,buy
27716.9,0.0703543,buy
27716.9,0.00072,buy
27716.8,0.56267,buy
27716.8,0.018296,buy
27716.8,0.00044,buy
27716.7,0.00198,buy
27716.7,0.770379,buy
27716.7,0.82893,buy
27716.7,0.00065,buy
27716.6,0.02,buy
27716.5,0.00072,buy
27716.5,0.19423,buy
27716.5,0.31186,buy
27716.5,0.03613,buy
27716.4,0.090182,buy
27716.4,0.001,buy
27716.4,0.2,buy
27716.3,0.0152,buy
27716.3,0.1,buy
27716.3,0.00075,buy
27716.2,0.01945,buy
27716.2,0.200017,buy
27716.2,0.002,buy
27716.1,0.1,buy
27716,0.00043,buy
27716,0.429,buy
27715.9,0.0375,buy
27715.9,0.00037,buy
27715.8,0.55252,buy
27715.8,0.4689,buy
27715.8,0.00044,buy
27715.8,0.0024,buy
27715.8,0.4,buy
27715.7,0.103168,buy
27715.6,0.00128,buy
27715.6,0.00348031,buy
27715.5,0.91762,buy
27715.5,0.09018,buy
27715.5,0.09018,buy
27715.4,0.2,buy
27715.2,0.19446,buy
27715.1,0.481559,buy
27715.1,0.75456,buy
27715,0.52889,buy
27714.8,0.001,buy
27714.7,0.4,buy
27714.7,0.057,buy
27714.5,0.29703,buy
27714.5,0.04083,buy
27714.5,0.0087,buy
27714.5,0.4,buy
27714.5,0.08,buy
27714.5,0.2,buy
27714.5,0.00188,buy
27714.4,0.48588,buy
27714.4,0.90185,buy
27714.4,0.266238,buy
27714.4,0.2,buy
27714.3,0.364249,buy
27714.3,0.153197,buy
27714.3,0.00075,buy
27714.2,0.00115,buy
27714.2,0.356676,buy
27714.1,0.971,buy
27714.1,0.400526,buy
27714,0.067133,buy
27714,0.00642,buy
27714,5.537e-05,buy
27714,0.00128,buy
27713.9,0.594988,buy
27713.9,0.0004,buy
27713.8,0.057,buy
27713.8,0.1643,buy
27713.7,0.45412,buy
27713.7,0.00122,buy
27713.7,0.0024,buy
27713.6,0.001,buy
27713.5,0.21584,buy
27713.5,0.009142,buy
27713.5,0.00721,buy
27713.5,0.0280305,buy
27713.5,0.02446,buy
27713.5,0.00422,buy
27713.5,0.00222,buy
27713.4,0.036073,buy
27713.4,0.231159,buy
27713.4,0.03076,buy
27713.4,0.281,buy
27713.4,0.0049,buy
27713.3,0.00044,buy
27713.3,0.149921,buy
27713.3,0.09018,buy
27713.2,0.071833,buy
27713.1,0.00188,buy
27712.9,0.080936,buy
27712.9,0.360761,buy
27712.8,0.18034,buy
27712.7,0.00036,buy
27712.7,0.0469,buy
27712.6,0.32689,buy
27712.6,0.2,buy
27712.6,0.255804,buy
27712.6,0.00128,buy
27712.5,0.18395,buy
27712.4,0.540847,buy
27712.4,0.028928,buy
27712.3,0.17316,buy
27712.3,0.28857,buy
27712.3,0.085426,buy
27712.3,0.00075,buy
27712.2,0.75392,buy
27712.1,0.036424,buy
27712.1,0.012,buy
27711.9,0.1,buy
27711.8,0.2,buy
27711.7,0.00188,buy
27711.7,0.09019,buy
27711.7,0.2,buy
27711.6,0.00256,buy
27711.6,0.18035,buy
27711.5,0.0180155,buy
27711.5,0.090187,buy
27711.3,1.2222,buy
27711.3,0.0018,buy
27711.2,0.00037,buy
27711.2,0.204427,buy
27711.2,0.00198,buy
27711.1,0.086404,buy
27711,0.144,buy
27711,2.037,buy
27711,0.036194,buy
27710.9,0.548,buy
27710.9,0.00044,buy
27710.8,0.1,buy
27710.7,0.00915561,buy
27710.6,0.16233,buy
27710.6,0.19476,buy
27710.6,0.12453,buy
27710.6,0.270246,buy
27710.6,0.450405,buy
27710.5,0.00892,buy
27710.4,0.001,buy
27710.4,0.27054,buy
27710.3,0.00188,buy
27710.3,0.00075,buy
27710.1,0.01778,buy
27710,0.253592,buy
27710,0.07215,buy
27709.9,0.201981,buy
27709.8,0.100992,buy
27709.8,0.2,buy
27709.7,0.422653,buy
27709.6,0.0018,buy
27709.5,0.03,buy
27709.5,0.00060029,buy
27709.4,0.009157,buy
27709.2,0.3,buy
27709.1,0.19755,buy
27709,0.05732,buy
27709,0.00128,buy
27708.9,0.00188,buy
27708.9,0.001,buy
27708.9,0.23135,buy
27708.9,0.36057,buy
27708.9,0.07127,buy
27708.8,0.433297,buy
27708.7,0.722161,buy
27708.7,0.3607,buy
27708.6,0.013,buy
27708.5,0.281,buy
27708.4,0.00044,buy
27708.3,0.00075,buy
27708.2,0.19799,buy
27708.1,0.07727,buy
27708.1,0.03614,buy
27707.9,0.00128,buy
27707.3,0.249037,buy
27707.1,0.00129,buy
27706.9,0.414525,buy
27706.9,3.60838,buy
27706.8,0.312473,buy
27706.7,0.971,buy
27706.6,0.2,buy
27706.5,0.00037,buy
27706.5,0.0088238,buy
27706.4,0.02253,buy
27706.3,0.00886,buy
27706.1,0.4713,buy
27706.1,0.0719598,buy
27706,0.18036,buy
27706,0.19755,buy
27705.9,0.04911,buy
27705.8,0.07197,buy
27705.7,0.00198,buy
27705.5,0.172,buy
27705.4,0.21575,buy
27705.4,0.2,buy
27705.4,0.0486758,buy
27705.3,2.64912,buy
27705.3,0.35949,buy
27705.2,0.19802,buy
27705.1,0.1,buy
27705.1,0.014,buy
27705,0.367627,buy
27705,0.00095,buy
27704.7,4.4152,buy
27704.6,0.001,buy
27704.5,0.108218,buy
27704.5,0.18034,buy
27704.4,0.19799,buy
27704.3,0.02526,buy
27704.3,1.39628,buy
27704.2,0.00018047,buy
27704,0.2,buy
27703.9,0.21658,buy
27703.8,0.433896,buy
27703.8,0.00054,buy
27703.6,0.00020579,buy
27703.5,0.281,buy
27703.5,0.00129,buy
27703.5,0.19802,buy
27703.5,0.00044,buy
27703.5,0.1,buy
27703.2,0.02727,buy
27703.2,0.723161,buy
27703.2,0.0006,buy
27703.1,0.08422,buy
27702.9,0.09413,buy
27702.3,0.28144,buy
27702.3,0.46893,buy
27702.3,0.00026233,buy
27702.2,0.1,buy
27702.2,0.19802,buy
27702.1,0.038,buy
27701.8,0.3,buy
27701.7,0.005,buy
27701.6,0.03764,buy
27701.5,0.00144,buy
27701.5,0.2,buy
27701.3,0.19802,buy
27701.1,0.0004675,buy
27701,0.01,buy
27701,0.00044,buy
27700.6,1.08541,buy
27700.5,0.03765,buy
27700.5,0.89799,buy
27700.5,0.00072,buy
27700.4,1.80902,buy
27700.3,0.0419639,buy
27700.3,0.01,buy
27700.2,0.28962,buy
27700.1,0.00198,buy
27700,0.24758,buy
27700,0.27773,buy
27700,0.41264,buy
27699.8,0.1,buy
27699.8,0.58265,buy
27699.8,0.03615,buy
27699.8,0.00129,buy
27699.7,0.19806,buy
27699.5,0.00045,buy
27699.4,0.03201,buy
27699.4,0.971,buy
27699.4,0.01,buy
27699.3,0.03823,buy
27699.2,0.0064,buy
27699.1,1.15156,buy
27699.1,0.00054,buy
27699,1.91926,buy
27698.9,0.2,buy
27698.8,0.19806,buy
27698.6,0.03766,buy
27698.5,0.00044,buy
27698.3,0.200014,buy
27698,1.06862,buy
27697.9,0.03861,buy
27697.9,1.78104,buy
27697.7,0.19831,buy
27697.6,0.923859,buy
27697.6,0.77932,buy
27697.4,0.520024,buy
27697.3,1.29882,buy
27697.2,0.285,buy
27696.9,0.816,buy
27696.8,1.36,buy
27696.6,0.00144,buy
27696.5,0.110013,buy
27696.4,0.19831,buy
27696.3,0.25809,buy
27696.3,0.108317,buy
27696.3,0.43,buy
27696.2,0.0024,buy
27696.2,0.18034,buy
27696.1,0.01,buy
27696.1,0.00044,buy
27695.9,0.268836,buy
27695.9,0.3,buy
27695.8,0.44806,buy
27695.6,0.17,buy
27695.4,0.259888,buy
27695.3,0.04282,buy
27695.2,0.02984,buy
27695.2,0.18007,buy
27695.1,0.03676,buy
27695.1,0.19634,buy
27695.1,0.34654,buy
27695,0.00018053,buy
27694.9,0.2164,buy
27694.7,2.49,buy
27694.6,0.00198,buy
27694.4,2.10243,buy
27694.3,0.19835,buy
27694.1,4.3655,buy
27694,0.3,buy
27693.9,0.019,buy
27693.7,0.001,buy
27693.6,0.29025,buy
27693.6,0.00044,buy
27693.1,0.200018,buy
27693,0.19835,buy
27693,0.25,buy
27693,0.25,buy
27692.9,0.200018,buy
27692.8,2.08419,buy
27692.7,0.149997,buy
27692.4,0.00361,buy
27692.1,0.19831,buy
27692,0.00071,buy
27691.7,0.0934223,buy
27691.7,0.0175,buy
27691.6,0.00164,buy
27691.6,0.00688,buy
27691.5,0.03606,buy
27691.4,0.25,buy
27691.2,0.07529,buy
27691.1,0.00232,buy
27691.1,0.19835,buy
27690.9,0.0362002,buy
27690.7,0.00128,buy
27690.7,0.06958,buy
27690.5,1.09775,buy
27690.4,0.00038,buy
27690.3,0.0415,buy
27690,5,buy
27690,0.13217,buy
27689.6,0.0006,buy
27689.5,0.00037,buy
27689.3,0.00895,buy
27689.3,0.25995,buy
27689.3,0.0007,buy
27689.2,0.19491,buy
27689,0.00198,buy
27689,0.00043,buy
27689,0.2,buy
27688.9,0.397,buy
27688.7,0.001,buy
27688.5,0.001,buy
27688.3,0.232359,buy
27688.1,0.16667,buy
27688,4.43334,buy
27687.9,0.01813,buy
27687.9,0.0752874,buy
27687.9,0.18034,buy
27687.8,0.0721541,buy
27687.6,0.27773,buy
27687.5,0.00077,buy
27687.5,0.20191,buy
27687.1,0.250911,buy
27687,0.29025,buy
27686.8,0.1947,buy
27686.5,0.00128,buy
27686.3,5.548e-05,buy
27686.1,0.0067,buy
27686.1,0.00128,buy
27685.9,0.00039731,buy
27685.8,0.1947,buy
27685.7,0.00018059,buy
27685.1,0.03765,buy
27685,0.43318,buy
27685,0.00065,buy
27685,0.00049,buy
27684.9,0.04624,buy
27684.8,0.0005,buy
27684.6,1.26826,buy
27684.5,0.04185,buy
27683.9,0.19475,buy
27683.5,0.00198,buy
27683.2,0.03607,buy
27683.1,2.59e-05,buy
27683,0.19473,buy
27682.8,0.0051,buy
27682.8,0.00541,buy
27682.4,0.19476,buy
27682,0.00038,buy
27682,0.0127764,buy
27681.8,0.00049,buy
27681.8,0.00147007,buy
27681.8,0.0007,buy
27681.5,0.03194,buy
27681.3,0.19475,buy
27681.2,0.0007,buy
27681.1,2.40003,buy
27681.1,4,buy
27681.1,3.53834,buy
27681,0.0007,buy
27680.8,1.32642,buy
27680.7,0.19475,buy
27680.6,0.200022,buy
27680.5,0.00194,buy
27680.3,3.19173,buy
27680.1,0.00025448,buy
27680.1,0.01025,buy
27680,0.09177,buy
27680,0.09435,buy
27680,0.00095686,buy
27679.9,0.15259,buy
27679.9,0.15294,buy
27679.6,0.09017,buy
27679.5,0.00743,buy
27679.4,0.07529,buy
27679.2,1.848e-05,buy
27679.1,0.0376634,buy
27679.1,0.03765,buy
27678.8,0.05249,buy
27678.8,5,buy
27678.8,0.08743,buy
27678.1,0.001,buy
27678,0.00442997,buy
27678,0.00198,buy
27677.9,0.169851,buy
27677.8,0.03194,buy
27677.4,0.00078,buy
27677.4,3.711e-05,buy
27677.2,0.00128,buy
27677.2,0.05953,buy
27677,0.001,buy
27677,0.00723,buy
27676.9,0.140698,buy
27676.7,0.03194,buy
27676.7,6,buy
27676.7,0.04528,buy
27676.6,0.10839,buy
27676.6,0.07535,buy
27676.3,0.00018065,buy
27676,0.0100319,buy
27676,0.0006,buy
27675.9,0.0007,buy
27675.8,0.0498033,buy
27675.4,1.81661,buy
27675.4,0.00128,buy
27675.3,0.00361,buy
27675.1,0.11267,buy
27675.1,0.1877,buy
27675,0.00091367,buy
27675,0.02981,buy
27674.9,0.01874,buy
27674.8,0.03608,buy
27674.3,0.00128,buy
27674.2,0.0005,buy
27674.1,0.00722,buy
27674.1,0.00061,buy
27673.5,0.02153,buy
27673.4,3.19175,buy
27672.8,0.45723,buy
27672.8,0.00048,buy
27672.7,0.948,buy
27672.5,0.135689,buy
27672.4,0.00198,buy
27672.2,0.0006,buy
27671.8,0.00045,buy
27671.4,0.00071,buy
27671.3,0.09017,buy
27671.1,0.00055,buy
27671.1,0.00078,buy
27671,5.412e-05,buy
27670.9,0.00027049,buy
27670.8,0.01015,buy
27670.4,0.00485,buy
27670.2,2.18081,buy
27670.2,0.07227,buy
27670,3.63463,buy
27669.7,0.9533,buy
27669.6,1.07349,buy
27669.4,0.00093,buy
27669.3,0.0007,buy
27669,0.00192,buy
27668.7,0.05256,buy
27668.6,0.08746,buy
27668,0.00074,buy
27667.7,0.00072256,buy
27667.1,0.03028,buy
27667,0.0323,buy
27666.9,0.00018072,buy
27666.7,0.00511,buy
27666.6,0.00063551,buy
27666.5,0.00401235,buy
27666,0.00361,buy
27665.5,0.00046,buy
27665.3,0.001,buy
27665.3,0.00128,buy
27665.1,0.5,buy
27665,0.00051,buy
27665,0.00361467,buy
27664.9,0.00073,buy
27664.9,0.00058807,buy
27664.8,0.00378032,buy
27664.6,0.00073,buy
27664.5,1,buy
27664.5,0.00538,buy
27664.1,0.79642,buy
27664.1,1.32722,buy
27663.9,0.180411,buy
27663.3,0.90009,buy
27663.3,1.5,buy
27662.8,0.0004,buy
27662.7,0.18778,buy
27662.6,0.00038,buy
27662.4,3.28173,buy
27662.4,0.0006,buy
27662.2,0.00060418,buy
27662.2,0.0004,buy
27662.1,0.00038,buy
27662,0.06019,buy
27662,4.549e-05,buy
27662,0.10024,buy
27662,0.01803,buy
27661.8,0.00041,buy
27661.8,0.00076,buy
27661.5,0.00135,buy
27661.5,0.00206,buy
27660.9,0.00101,buy
27660.6,2.508e-05,buy
27660.6,0.0008,buy
27660.3,7.33582,buy
27660.3,0.00237053,buy
27660.2,0.0180403,buy
27660,0.11228,buy
27660,0.00028339,buy
27659.8,0.00091,buy
27659.5,0.0467051,buy
27659.5,0.00039,buy
27659,6.8,buy
27658.6,5.559e-05,buy
27658.3,0.00118,buy
27658,0.11451,buy
27657.9,0.02534,buy
27657.5,0.00082132,buy
27657.4,0.00018078,buy
27657.1,0.00048,buy
27657.1,0.00126316,buy
27656.4,0.00168,buy
27656.4,0.00276,buy
27656.3,3.85e-05,buy
27656.1,0.00039,buy
27655.6,0.03581,buy
27655.3,0.00282,buy
27655.3,0.00011467,buy
27655.2,0.00087,buy
27655,0.00038,buy
27654.8,0.00128,buy
27654.8,0.00065,buy
27654.6,0.00039,buy
27654.5,0.00059,buy
27654.5,1.734e-05,buy
27654.3,0.00056,buy
27654.3,0.00053,buy
27654.2,0.01401,buy
27654.1,0.00068178,buy
27654.1,0.00181,buy
27654,0.00039,buy
27653.9,0.0125,buy
27653.8,0.00272,buy
27653.6,2.175e-05,buy
27653.3,0.00063,buy
27653.2,0.00073,buy
27653.2,0.00123,buy
27653.2,0.00039,buy
27652.9,0.0019,buy
27652,0.00122188,buy
27651.9,0.00037,buy
27651.8,6.69e-05,buy
27651.8,0.01012,buy
27651.6,0.00361,buy
27651.6,0.008,buy
27651.6,2.374e-05,buy
27651.5,0.00048,buy
27651.4,0.00101855,buy
27651.3,0.02,buy
27651.2,0.00039,buy
27651.1,0.00058,buy
27651.1,0.00042,buy
27651.1,10.441,buy
27651,0.03616,buy
27651,0.01,buy
27651,0.00039,buy
27650.7,0.03197,buy
27650.6,0.23142,buy
27650.6,0.00087719,buy
27650.5,1.84231,buy
27650.5,0.00332,buy
27650.4,0.06128,buy
27650.2,0.18834,buy
27650.2,0.001285,buy
27650.1,0.00175,buy
27650.1,9.008e-05,buy
27650.1,0.00128,buy
27650,2.16044,buy
27650,1.30911,buy
27649.5,0.00098,buy
27649.4,0.00041,buy
27649.3,1.158e-05,buy
27649.2,0.00040704,buy
27648.9,3.00083,buy
27648.8,0.0006,buy
27648.6,0.00048,buy
